time_T1_s,time_T2_s,time_T3_s,nose_T1,nose_T2,nose_T3,forehead_T1,forehead_T2,forehead_T3,left_cheek_T1,left_cheek_T2,left_cheek_T3,right_cheek_T1,right_cheek_T2,right_cheek_T3
48.3807,48.3807,48.3807,-0.001470,-0.027156,-0.001792,-0.000398,-0.143651,-0.107931,0.005643,-0.116106,-0.079711,0.025231,-0.059243,-0.074917
48.4091,48.4091,48.4091,-0.001634,-0.026840,-0.001319,-0.000375,-0.143507,-0.121267,0.005562,-0.115925,-0.087297,0.025082,-0.059176,-0.082171
48.4376,48.4376,48.4376,-0.001916,-0.026966,-0.000396,-0.000359,-0.143342,-0.134648,0.005486,-0.115760,-0.094854,0.024959,-0.059207,-0.089250
48.4660,48.4660,48.4660,-0.002059,-0.026722,0.000881,-0.000326,-0.143206,-0.147777,0.005397,-0.115610,-0.102367,0.024783,-0.059189,-0.096169
48.4945,48.4945,48.4945,-0.002186,-0.026567,0.002069,-0.000272,-0.143060,-0.160491,0.005300,-0.115463,-0.109891,0.024759,-0.059157,-0.102826
48.5230,48.5230,48.5230,-0.002331,-0.025996,0.003676,-0.000255,-0.142903,-0.172588,0.005211,-0.115412,-0.117073,0.024573,-0.059120,-0.109206
48.5514,48.5514,48.5514,-0.002676,-0.025838,0.005320,-0.000282,-0.142716,-0.184071,0.005123,-0.115335,-0.123953,0.024311,-0.059063,-0.115240
48.5799,48.5799,48.5799,-0.003164,-0.025392,0.006996,-0.000190,-0.142527,-0.194826,0.005019,-0.115159,-0.130482,0.024131,-0.059027,-0.121040
48.6083,48.6083,48.6083,-0.003624,-0.025074,0.009500,-0.000128,-0.142342,-0.204688,0.004901,-0.114908,-0.136639,0.023885,-0.058996,-0.126376
48.6368,48.6368,48.6368,-0.004137,-0.024769,0.011785,-0.000052,-0.142173,-0.213702,0.004770,-0.114696,-0.142397,0.023582,-0.058955,-0.131251
48.6653,48.6653,48.6653,-0.004682,-0.024299,0.014007,0.000084,-0.142073,-0.221953,0.004636,-0.114525,-0.147805,0.023410,-0.059011,-0.135854
48.6937,48.6937,48.6937,-0.005088,-0.024335,0.015581,0.000212,-0.141914,-0.229378,0.004445,-0.114347,-0.152857,0.023216,-0.059121,-0.140016
48.7222,48.7222,48.7222,-0.005563,-0.024272,0.016737,0.000317,-0.141709,-0.235995,0.004250,-0.114169,-0.157488,0.022993,-0.059189,-0.143760
48.7506,48.7506,48.7506,-0.006232,-0.023617,0.017435,0.000435,-0.141483,-0.241806,0.004082,-0.113906,-0.161727,0.022757,-0.059286,-0.147163
48.7791,48.7791,48.7791,-0.006858,-0.023411,0.018029,0.000557,-0.141354,-0.246888,0.003879,-0.113723,-0.165563,0.022605,-0.059422,-0.150204
48.8076,48.8076,48.8076,-0.007383,-0.023517,0.018492,0.000698,-0.141346,-0.251152,0.003779,-0.113725,-0.168979,0.022505,-0.059569,-0.152784
48.8360,48.8360,48.8360,-0.008006,-0.023444,0.018233,0.000874,-0.141391,-0.254783,0.003674,-0.113588,-0.172053,0.022470,-0.059696,-0.155027
48.8645,48.8645,48.8645,-0.008410,-0.023747,0.018610,0.000914,-0.141423,-0.257497,0.003667,-0.113466,-0.174787,0.022365,-0.059881,-0.157114
48.8929,48.8929,48.8929,-0.008423,-0.024121,0.019033,0.000853,-0.141445,-0.259633,0.003349,-0.113288,-0.177044,0.022148,-0.060039,-0.158793
48.9214,48.9214,48.9214,-0.008518,-0.023810,0.018450,0.000694,-0.141433,-0.261235,0.003096,-0.113089,-0.178945,0.021661,-0.060130,-0.160213
48.9499,48.9499,48.9499,-0.009114,-0.023848,0.018451,0.000515,-0.141382,-0.262301,0.002847,-0.113049,-0.180602,0.021237,-0.060237,-0.161198
48.9783,48.9783,48.9783,-0.009939,-0.023779,0.018197,0.000375,-0.141316,-0.263032,0.002285,-0.113099,-0.181861,0.020739,-0.060302,-0.161760
49.0068,49.0068,49.0068,-0.010620,-0.023528,0.017545,0.000313,-0.141263,-0.263261,0.001634,-0.113138,-0.183025,0.019815,-0.060344,-0.162038
49.0352,49.0352,49.0352,-0.011679,-0.023682,0.016858,0.000322,-0.141162,-0.263091,0.000877,-0.112991,-0.183776,0.018742,-0.060295,-0.161892
49.0637,49.0637,49.0637,-0.012801,-0.024161,0.016322,0.000418,-0.141024,-0.262512,0.000111,-0.112734,-0.184083,0.017551,-0.060188,-0.161435
49.0922,49.0922,49.0922,-0.013906,-0.024383,0.015499,0.000562,-0.140886,-0.261405,-0.000724,-0.112559,-0.184280,0.016340,-0.060006,-0.160889
49.1206,49.1206,49.1206,-0.014519,-0.024049,0.014250,0.000687,-0.140694,-0.259729,-0.001606,-0.112439,-0.184392,0.015072,-0.059879,-0.160242
49.1491,49.1491,49.1491,-0.015100,-0.024058,0.012532,0.000831,-0.140536,-0.257624,-0.002491,-0.112265,-0.184102,0.013817,-0.059673,-0.159489
49.1775,49.1775,49.1775,-0.015643,-0.024109,0.009751,0.000979,-0.140437,-0.255123,-0.003410,-0.112219,-0.183374,0.012603,-0.059519,-0.158745
49.2060,49.2060,49.2060,-0.016177,-0.023914,0.006399,0.001117,-0.140283,-0.252210,-0.004240,-0.112070,-0.182247,0.011501,-0.059368,-0.157729
49.2344,49.2344,49.2344,-0.016681,-0.023654,0.003020,0.001246,-0.140303,-0.248896,-0.005112,-0.111742,-0.180746,0.010292,-0.059140,-0.156437
49.2629,49.2629,49.2629,-0.017157,-0.022396,0.000245,0.001420,-0.140470,-0.245102,-0.005874,-0.111577,-0.178881,0.009182,-0.058703,-0.154982
49.2914,49.2914,49.2914,-0.017697,-0.020505,-0.002730,0.001583,-0.140756,-0.241032,-0.006675,-0.111686,-0.176586,0.008048,-0.058426,-0.153367
49.3198,49.3198,49.3198,-0.018215,-0.018957,-0.005599,0.001783,-0.141287,-0.236435,-0.007448,-0.111424,-0.173875,0.006941,-0.058132,-0.151471
49.3483,49.3483,49.3483,-0.018537,-0.017597,-0.008693,0.002007,-0.141870,-0.231162,-0.008139,-0.111005,-0.170686,0.005855,-0.057690,-0.149174
49.3767,49.3767,49.3767,-0.018906,-0.016188,-0.011828,0.002287,-0.142456,-0.225292,-0.008788,-0.110438,-0.167064,0.004819,-0.057185,-0.146548
49.4052,49.4052,49.4052,-0.019427,-0.015122,-0.015173,0.002517,-0.143043,-0.218662,-0.009532,-0.109965,-0.162824,0.003678,-0.056794,-0.143380
49.4337,49.4337,49.4337,-0.019850,-0.013336,-0.019454,0.002879,-0.143545,-0.211404,-0.010335,-0.109271,-0.157964,0.002611,-0.056195,-0.139333
49.4621,49.4621,49.4621,-0.020925,-0.012263,-0.023887,0.003219,-0.143887,-0.203398,-0.010939,-0.108472,-0.152668,0.001537,-0.055559,-0.134838
49.4906,49.4906,49.4906,-0.021932,-0.011350,-0.027903,0.003587,-0.143748,-0.194561,-0.011584,-0.107154,-0.146845,0.000662,-0.054526,-0.129898
49.5190,49.5190,49.5190,-0.022608,-0.010537,-0.031786,0.003857,-0.143145,-0.185000,-0.012356,-0.105434,-0.140467,-0.000339,-0.053170,-0.124651
49.5475,49.5475,49.5475,-0.022962,-0.009604,-0.035603,0.004105,-0.142108,-0.174673,-0.012763,-0.103274,-0.133620,-0.001116,-0.051501,-0.119109
49.5760,49.5760,49.5760,-0.023579,-0.009104,-0.038696,0.004176,-0.140633,-0.163853,-0.013209,-0.100672,-0.126429,-0.001624,-0.049688,-0.113287
49.6044,49.6044,49.6044,-0.023873,-0.008374,-0.042044,0.004217,-0.138821,-0.152604,-0.013494,-0.098182,-0.119165,-0.001837,-0.047802,-0.107426
49.6329,49.6329,49.6329,-0.024085,-0.007989,-0.044799,0.004064,-0.136709,-0.141145,-0.013826,-0.095770,-0.111916,-0.002104,-0.045819,-0.101407
49.6613,49.6613,49.6613,-0.024304,-0.007766,-0.047265,0.003955,-0.134270,-0.129651,-0.014074,-0.093103,-0.104484,-0.002118,-0.043791,-0.095107
49.6898,49.6898,49.6898,-0.024827,-0.008206,-0.048982,0.003885,-0.131642,-0.118217,-0.014232,-0.090431,-0.096868,-0.002113,-0.041706,-0.088570
49.7183,49.7183,49.7183,-0.025035,-0.008705,-0.049682,0.003869,-0.128687,-0.106781,-0.014273,-0.087774,-0.089492,-0.001948,-0.039733,-0.081764
49.7467,49.7467,49.7467,-0.025377,-0.009512,-0.049553,0.003831,-0.125582,-0.095538,-0.014296,-0.084896,-0.082323,-0.001835,-0.037718,-0.074779
49.7752,49.7752,49.7752,-0.025482,-0.010604,-0.048739,0.003891,-0.122435,-0.084541,-0.014288,-0.082008,-0.075471,-0.001628,-0.035731,-0.067919
49.8036,49.8036,49.8036,-0.025719,-0.011401,-0.047657,0.003892,-0.119225,-0.073792,-0.014311,-0.079339,-0.068980,-0.001471,-0.033854,-0.061244
49.8321,49.8321,49.8321,-0.025857,-0.011993,-0.046861,0.003863,-0.116140,-0.063513,-0.014318,-0.076128,-0.062733,-0.001326,-0.032057,-0.054793
49.8605,49.8605,49.8605,-0.026056,-0.012699,-0.045515,0.003867,-0.113208,-0.053566,-0.014235,-0.073507,-0.056884,-0.001180,-0.030230,-0.048520
49.8890,49.8890,49.8890,-0.026026,-0.013124,-0.043929,0.003822,-0.110453,-0.044143,-0.014178,-0.071103,-0.051399,-0.000878,-0.028777,-0.042332
49.9175,49.9175,49.9175,-0.026137,-0.013307,-0.042052,0.003811,-0.107967,-0.035359,-0.014132,-0.068341,-0.046429,-0.000528,-0.027483,-0.036390
49.9459,49.9459,49.9459,-0.026183,-0.014107,-0.039851,0.003804,-0.105865,-0.027217,-0.014056,-0.065644,-0.041887,-0.000120,-0.026355,-0.030861
49.9744,49.9744,49.9744,-0.025731,-0.015132,-0.036550,0.003875,-0.104062,-0.019740,-0.013867,-0.063148,-0.037795,0.000380,-0.025452,-0.025694
50.0028,50.0028,50.0028,-0.025785,-0.016928,-0.033053,0.003913,-0.102598,-0.013049,-0.013750,-0.060692,-0.034213,0.000835,-0.024829,-0.021118
50.0313,50.0313,50.0313,-0.025651,-0.018263,-0.029286,0.003957,-0.101358,-0.007090,-0.013564,-0.058439,-0.031107,0.001409,-0.024334,-0.016772
50.0598,50.0598,50.0598,-0.025509,-0.020027,-0.025195,0.003998,-0.100753,-0.001959,-0.013363,-0.056819,-0.028442,0.001926,-0.024325,-0.012858
50.0882,50.0882,50.0882,-0.025345,-0.021433,-0.021525,0.004139,-0.100782,0.002518,-0.013056,-0.055675,-0.026272,0.002568,-0.024777,-0.009207
50.1167,50.1167,50.1167,-0.025198,-0.023118,-0.018052,0.004191,-0.101484,0.006412,-0.012833,-0.055185,-0.024528,0.003036,-0.025571,-0.005884
50.1451,50.1451,50.1451,-0.024985,-0.024419,-0.015226,0.004306,-0.102855,0.009772,-0.012502,-0.055232,-0.023058,0.003636,-0.026626,-0.002806
50.1736,50.1736,50.1736,-0.024751,-0.025724,-0.012235,0.004353,-0.104756,0.012646,-0.012240,-0.055443,-0.021808,0.004034,-0.027987,0.000050
50.2021,50.2021,50.2021,-0.024601,-0.026228,-0.009658,0.004481,-0.107217,0.015179,-0.011982,-0.055636,-0.020610,0.004546,-0.029523,0.002700
50.2305,50.2305,50.2305,-0.024435,-0.026616,-0.007393,0.004481,-0.110172,0.017346,-0.011847,-0.056054,-0.019595,0.004857,-0.031276,0.005084
